id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
77,6500.0,3,9.17,207.22,B,B2,39930.0,2 years,2,22000.0,1,2015-05-01,0,0,828.0,39,37.42,0.0,685.0,689.0,9.0,1.0,1.0,1797.0,11.7,27.0,0,0,Dec-1982,0.0,1.0,0.0,2.0,4.0,4.0,5.0,12.0,7.0,7.0,19.0,4.0,9.0,0.0,0.0,0.0,2.0
78,16000.0,3,6.99,493.97,A,A3,103122.0,9 years,1,101000.0,0,2015-01-01,0,4,134.0,8,11.98,0.0,705.0,709.0,8.0,0.0,0.0,17250.0,58.1,27.0,0,0,Dec-1999,4.0,1.0,2.0,2.0,4.0,4.0,2.0,6.0,10.0,5.0,12.0,4.0,8.0,0.0,0.0,0.0,3.0
79,30000.0,3,10.9,980.75,B,B4,97.0,10+ years,1,100000.0,1,2018-03-01,0,0,177.0,26,6.24,1.0,670.0,674.0,15.0,0.0,0.0,1039.0,7.8,22.0,0,0,Oct-2001,0.0,1.0,1.0,3.0,4.0,4.0,6.0,6.0,4.0,13.0,18.0,4.0,15.0,0.0,0.0,0.0,3.0
80,15000.0,3,14.09,513.33,B,B5,292178.0,10+ years,0,65000.0,0,2013-06-01,0,4,201.0,2,19.42,0.0,705.0,709.0,13.0,0.0,0.0,15105.0,55.1,38.0,0,0,May-2001,742.0,1.0,0.0,5.0,7.0,7.0,5.0,17.0,10.0,9.0,25.0,7.0,13.0,0.0,0.0,0.0,2.0
81,14000.0,5,17.57,352.25,D,D2,793.0,10+ years,0,60000.0,1,2014-03-01,0,0,153.0,11,16.98,0.0,670.0,674.0,6.0,1.0,1.0,11115.0,60.4,9.0,1,0,Jan-2002,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,2.0
82,1000.0,3,11.44,32.95,B,B4,116780.0,10+ years,1,55000.0,1,2016-12-01,0,0,779.0,43,21.19,0.0,700.0,704.0,5.0,0.0,0.0,634.0,12.9,28.0,0,0,Aug-2003,0.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,23.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,4.0
83,5000.0,3,15.31,174.09,C,C5,148910.0,9 years,1,39000.0,1,2016-03-01,0,0,276.0,20,21.32,3.0,675.0,679.0,9.0,0.0,0.0,5834.0,75.8,15.0,0,0,Jun-2005,0.0,1.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,6.0,12.0,4.0,9.0,0.0,0.0,1.0,2.0
84,40000.0,3,20.0,1486.55,D,D4,94037.0,3 years,1,112000.0,2,2017-07-01,0,0,537.0,19,14.88,0.0,740.0,744.0,6.0,0.0,0.0,3413.0,45.5,17.0,1,0,Nov-2005,0.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,12.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0
85,9000.0,3,11.44,296.53,B,B4,248.0,10+ years,0,55000.0,0,2014-11-01,0,0,157.0,8,6.5,0.0,695.0,699.0,13.0,0.0,0.0,8152.0,49.1,28.0,1,0,Feb-2003,0.0,1.0,0.0,5.0,7.0,7.0,6.0,12.0,7.0,12.0,21.0,7.0,13.0,0.0,0.0,0.0,1.0
86,35000.0,5,16.29,856.54,C,C4,306565.0,5 years,0,120000.0,2,2013-04-01,0,0,648.0,13,16.86,0.0,720.0,724.0,14.0,0.0,0.0,26853.0,53.5,37.0,1,0,Aug-1970,38.0,1.0,0.0,3.0,4.0,4.0,6.0,18.0,7.0,10.0,25.0,4.0,14.0,0.0,0.0,0.0,2.0
87,15000.0,3,5.32,451.73,A,A1,1562.0,2 years,0,66000.0,1,2016-03-01,0,4,627.0,43,18.04,0.0,690.0,694.0,26.0,0.0,0.0,4142.0,26.1,70.0,1,0,Apr-2003,4.0,1.0,0.0,2.0,3.0,3.0,3.0,9.0,49.0,7.0,19.0,3.0,26.0,0.0,0.0,0.0,2.0
88,7000.0,3,11.99,232.47,B,B5,363730.0,10+ years,1,55000.0,2,2017-12-01,0,2,141.0,13,3.37,0.0,690.0,694.0,9.0,0.0,0.0,3879.0,49.1,12.0,1,0,Oct-2006,5.0,1.0,0.0,4.0,5.0,5.0,5.0,7.0,0.0,9.0,12.0,6.0,9.0,0.0,0.0,0.0,7.0
89,20000.0,3,16.24,705.52,C,C5,2364.0,2 years,0,70000.0,2,2014-02-01,0,4,255.0,9,16.9,0.0,680.0,684.0,10.0,0.0,0.0,23779.0,91.8,15.0,1,0,Jun-2004,4.0,1.0,0.0,6.0,7.0,7.0,6.0,9.0,2.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,0.0
90,5375.0,3,17.77,193.7,D,D1,223698.0,10+ years,1,23000.0,0,2013-02-01,0,0,143.0,8,7.67,0.0,680.0,684.0,6.0,0.0,0.0,3750.0,48.7,7.0,0,0,Oct-2007,103.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,3.0
91,15000.0,5,18.25,382.95,D,D5,220161.0,10+ years,0,50004.0,1,2011-12-01,1,0,495.0,14,21.41,1.0,685.0,689.0,10.0,0.0,0.0,14020.0,47.7,29.0,1,0,Oct-1989,269.0,1.0,,,,,,,,,,,,,,,
92,20000.0,3,13.99,683.46,C,C1,182720.0,10+ years,0,82000.0,0,2012-03-01,1,0,408.0,14,15.36,0.0,700.0,704.0,8.0,0.0,0.0,15988.0,71.1,32.0,1,0,Mar-1999,38.0,1.0,,,,,,,,,,,,,,,
93,15000.0,3,11.22,492.65,B,B5,5625.0,1 year,0,40000.0,2,2015-12-01,1,0,463.0,48,28.31,0.0,680.0,684.0,13.0,0.0,0.0,21166.0,57.4,22.0,0,0,Apr-2003,0.0,1.0,0.0,4.0,6.0,6.0,6.0,9.0,5.0,11.0,15.0,7.0,13.0,0.0,0.0,0.0,4.0
94,28000.0,5,13.65,646.45,C,C1,203206.0,< 1 year,0,74300.0,1,2014-04-01,0,4,243.0,13,23.5,0.0,725.0,729.0,20.0,0.0,0.0,40687.0,66.5,53.0,0,0,Jul-1993,4.0,1.0,0.0,4.0,4.0,4.0,5.0,13.0,25.0,7.0,24.0,4.0,20.0,0.0,0.0,0.0,0.0
95,12125.0,3,15.61,423.95,D,D1,21644.0,8 years,0,31000.0,1,2014-08-01,0,0,775.0,16,16.38,0.0,665.0,669.0,12.0,0.0,0.0,10149.0,51.8,45.0,1,0,Apr-2003,0.0,1.0,0.0,3.0,8.0,8.0,3.0,6.0,24.0,10.0,18.0,8.0,12.0,0.0,0.0,0.0,4.0
96,25000.0,3,6.49,766.12,A,A2,4290.0,10+ years,0,150000.0,1,2015-01-01,0,4,264.0,30,13.19,0.0,775.0,779.0,13.0,0.0,0.0,17747.0,44.4,20.0,1,0,Aug-1998,4.0,1.0,0.0,3.0,5.0,5.0,4.0,6.0,7.0,9.0,11.0,5.0,13.0,0.0,0.0,0.0,2.0
97,10000.0,3,12.99,336.9,B,B4,264555.0,< 1 year,1,47000.0,0,2013-09-01,0,4,63.0,14,7.99,0.0,680.0,684.0,10.0,0.0,0.0,8050.0,36.1,13.0,1,0,Nov-2007,4.0,1.0,0.0,5.0,9.0,9.0,5.0,5.0,1.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,2.0
98,10000.0,3,13.99,341.73,C,C3,199.0,4 years,1,35000.0,1,2016-12-01,0,0,138.0,0,23.08,0.0,680.0,684.0,8.0,0.0,0.0,5758.0,44.6,13.0,1,0,Dec-2010,0.0,1.0,0.0,3.0,4.0,4.0,5.0,6.0,4.0,6.0,9.0,4.0,8.0,0.0,0.0,0.0,5.0
99,4200.0,3,6.19,128.14,A,A2,188251.0,2 years,1,118000.0,0,2018-05-01,0,8,387.0,19,6.97,0.0,770.0,774.0,7.0,0.0,0.0,5602.0,10.0,14.0,0,0,Jun-2007,9.0,1.0,0.0,3.0,3.0,3.0,5.0,7.0,6.0,5.0,8.0,3.0,7.0,0.0,0.0,0.0,2.0
100,17425.0,3,13.11,588.05,B,B4,311660.0,7 years,0,40000.0,2,2013-03-01,0,4,241.0,7,11.49,0.0,700.0,704.0,7.0,0.0,0.0,12442.0,55.3,12.0,1,0,Dec-1983,454.0,1.0,0.0,4.0,5.0,5.0,4.0,6.0,0.0,7.0,12.0,5.0,7.0,0.0,0.0,0.0,1.0
101,10000.0,5,23.88,286.99,E,E2,62.0,< 1 year,0,65000.0,0,2017-11-01,0,0,432.0,10,19.34,0.0,685.0,689.0,12.0,0.0,0.0,28585.0,67.9,25.0,0,1,Dec-1995,0.0,1.0,0.0,5.0,6.0,6.0,5.0,6.0,11.0,6.0,9.0,6.0,12.0,0.0,0.0,0.0,0.0
102,40000.0,5,12.62,902.37,C,C1,364959.0,6 years,1,180000.0,1,2017-12-01,0,5,166.0,8,3.73,0.0,755.0,759.0,8.0,0.0,0.0,28465.0,22.4,12.0,1,0,Aug-2010,6.0,1.0,0.0,4.0,4.0,4.0,7.0,8.0,3.0,7.0,9.0,4.0,8.0,0.0,0.0,0.0,4.0
103,15000.0,3,7.59,467.22,A,A3,54.0,,0,96000.0,2,2016-07-01,0,0,480.0,8,12.83,0.0,695.0,699.0,16.0,0.0,0.0,13399.0,18.9,31.0,0,0,Jun-2000,0.0,1.0,3.0,9.0,11.0,11.0,10.0,18.0,1.0,14.0,26.0,11.0,16.0,0.0,0.0,0.0,3.0
104,4750.0,3,15.59,166.04,D,D1,2477.0,10+ years,0,38000.0,0,2015-01-01,0,0,126.0,38,37.15,0.0,735.0,739.0,14.0,0.0,0.0,18780.0,37.7,27.0,1,0,Jan-1991,0.0,1.0,0.0,3.0,6.0,6.0,5.0,12.0,5.0,11.0,21.0,6.0,14.0,0.0,0.0,0.0,2.0
105,7075.0,3,13.65,240.61,C,C1,236.0,3 years,0,57000.0,2,2014-05-01,0,4,652.0,0,13.89,0.0,675.0,679.0,6.0,0.0,0.0,3791.0,74.0,7.0,1,0,Dec-2000,4.0,1.0,0.0,3.0,5.0,5.0,3.0,3.0,1.0,5.0,6.0,5.0,6.0,,0.0,0.0,3.0
106,18000.0,5,14.99,428.13,C,C5,199560.0,8 years,1,115000.0,1,2014-05-01,0,0,335.0,8,20.83,0.0,685.0,689.0,18.0,0.0,0.0,25068.0,68.3,44.0,0,0,Nov-1999,0.0,1.0,0.0,4.0,8.0,8.0,7.0,16.0,16.0,14.0,28.0,8.0,18.0,0.0,0.0,0.0,3.0
107,6000.0,3,10.75,195.73,B,B4,18974.0,8 years,0,87000.0,1,2016-05-01,0,4,120.0,21,17.17,0.0,665.0,669.0,9.0,0.0,0.0,4397.0,29.7,19.0,1,0,Jul-1984,4.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,6.0,7.0,11.0,5.0,9.0,0.0,0.0,0.0,2.0
108,5600.0,3,13.66,190.48,C,C3,2795.0,5 years,0,61131.0,1,2014-11-01,0,2,40.0,11,1.59,0.0,665.0,669.0,14.0,0.0,0.0,3312.0,45.4,24.0,0,0,Aug-2009,5.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,17.0,4.0,5.0,2.0,14.0,0.0,0.0,0.0,2.0
109,23900.0,3,17.57,858.9,D,D4,54.0,,1,53228.0,2,2015-04-01,1,0,307.0,14,25.91,1.0,670.0,674.0,15.0,2.0,0.0,13874.0,64.0,70.0,0,0,Sep-1981,0.0,1.0,0.0,8.0,10.0,10.0,10.0,10.0,56.0,10.0,14.0,9.0,13.0,,0.0,1.0,4.0
110,16375.0,3,19.53,604.64,D,D5,184.0,7 years,1,70000.0,1,2016-02-01,0,0,129.0,30,22.22,1.0,685.0,689.0,7.0,0.0,0.0,17287.0,60.4,21.0,0,0,May-1998,0.0,1.0,0.0,2.0,2.0,2.0,3.0,9.0,5.0,5.0,15.0,2.0,7.0,0.0,0.0,0.0,1.0
111,10000.0,3,13.44,339.07,C,C3,54.0,,2,57000.0,1,2016-01-01,1,4,0.0,0,3.79,0.0,680.0,684.0,3.0,0.0,0.0,6027.0,94.2,13.0,0,0,Sep-2002,4.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0
112,20000.0,5,15.05,476.33,C,C4,1.0,10+ years,0,102000.0,1,2018-02-01,0,0,467.0,5,23.62,0.0,730.0,734.0,25.0,0.0,0.0,23502.0,32.2,57.0,0,0,Oct-1986,0.0,1.0,0.0,3.0,7.0,7.0,5.0,22.0,20.0,12.0,36.0,7.0,24.0,0.0,0.0,0.0,2.0
113,5575.0,3,29.49,235.12,F,F2,42305.0,3 years,1,15500.0,2,2017-05-01,1,5,641.0,13,28.2,0.0,695.0,699.0,8.0,0.0,0.0,2450.0,33.6,8.0,0,0,Dec-2001,6.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,3.0
114,12000.0,5,26.3,361.42,E,E5,102317.0,1 year,2,52000.0,1,2017-07-01,1,0,740.0,20,17.91,0.0,680.0,684.0,9.0,0.0,0.0,7444.0,44.6,26.0,0,0,Aug-2010,0.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,14.0,8.0,12.0,5.0,9.0,0.0,0.0,0.0,3.0
115,12000.0,5,14.46,282.09,C,C4,152595.0,5 years,2,70000.0,0,2016-03-01,1,0,112.0,23,34.61,0.0,735.0,739.0,9.0,0.0,0.0,22092.0,48.9,12.0,0,0,Apr-1992,0.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,6.0,4.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0
116,15000.0,5,15.99,364.7,C,C5,54.0,,0,59000.0,0,2017-05-01,0,0,80.0,21,17.88,1.0,735.0,739.0,9.0,0.0,0.0,5719.0,14.2,20.0,0,0,Sep-2005,0.0,1.0,0.0,1.0,2.0,2.0,4.0,5.0,5.0,6.0,11.0,2.0,9.0,0.0,0.0,0.0,3.0
117,6000.0,3,6.24,183.19,A,A2,54.0,,1,40000.0,1,2015-11-01,0,0,63.0,14,6.03,0.0,765.0,769.0,5.0,0.0,0.0,9983.0,21.7,7.0,0,0,Nov-2000,0.0,1.0,0.0,5.0,5.0,5.0,5.0,7.0,0.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0
118,21000.0,3,7.97,657.78,A,A5,153.0,10+ years,0,75000.0,0,2017-08-01,0,2,189.0,9,28.36,0.0,705.0,709.0,10.0,0.0,0.0,40541.0,81.4,19.0,0,0,Mar-1981,5.0,1.0,0.0,7.0,8.0,8.0,7.0,10.0,5.0,8.0,13.0,8.0,10.0,0.0,0.0,0.0,0.0
119,2000.0,3,15.99,70.31,C,C5,15285.0,< 1 year,1,50960.0,1,2017-01-01,0,0,441.0,9,14.58,0.0,670.0,674.0,8.0,0.0,0.0,14382.0,76.1,15.0,0,0,Jan-2007,0.0,1.0,0.0,4.0,6.0,6.0,4.0,6.0,5.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,3.0
120,20000.0,3,9.76,643.1,B,B1,344532.0,4 years,1,97000.0,2,2012-06-01,0,2,143.0,8,2.13,0.0,725.0,729.0,11.0,0.0,0.0,2546.0,10.5,23.0,1,0,Sep-2002,94.0,1.0,,,,,,,,,,,,,,,
121,35000.0,5,11.39,767.81,B,B3,48.0,10+ years,0,245000.0,2,2016-11-01,1,2,238.0,22,8.42,0.0,715.0,719.0,13.0,1.0,1.0,29338.0,41.6,24.0,0,0,Feb-2008,5.0,1.0,0.0,4.0,6.0,6.0,7.0,8.0,9.0,11.0,13.0,6.0,13.0,0.0,0.0,0.0,3.0
122,24350.0,3,14.49,838.04,C,C4,54.0,,0,68193.36,2,2016-09-01,1,4,114.0,13,32.88,0.0,695.0,699.0,15.0,0.0,0.0,34597.0,73.0,26.0,0,0,May-1973,4.0,1.0,0.0,6.0,10.0,10.0,7.0,9.0,5.0,12.0,16.0,10.0,15.0,0.0,0.0,0.0,1.0
123,25000.0,3,13.53,848.75,B,B5,257018.0,8 years,0,76409.0,2,2013-12-01,0,0,113.0,22,6.61,1.0,675.0,679.0,8.0,0.0,0.0,17562.0,75.7,25.0,1,0,Feb-1996,6065.0,1.0,2.0,2.0,4.0,4.0,3.0,6.0,3.0,6.0,15.0,4.0,8.0,0.0,0.0,0.0,2.0
124,9000.0,3,11.53,296.92,B,B5,125.0,2 years,1,59000.0,1,2015-08-01,0,0,180.0,32,13.77,0.0,690.0,694.0,7.0,0.0,0.0,9050.0,67.5,9.0,0,0,Apr-2008,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0
125,15400.0,3,9.99,496.85,B,B3,18333.0,10+ years,1,63000.0,2,2015-11-01,0,4,208.0,28,18.4,0.0,675.0,679.0,6.0,0.0,0.0,11369.0,72.4,22.0,0,0,Jan-2002,4.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,8.0,4.0,14.0,4.0,6.0,0.0,0.0,0.0,2.0
126,28000.0,5,12.74,633.37,C,C1,1193.0,5 years,0,182000.0,1,2017-04-01,1,2,147.0,26,11.38,0.0,770.0,774.0,7.0,0.0,0.0,1954.0,7.3,36.0,0,0,Feb-2007,5.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,13.0,2.0,19.0,1.0,7.0,0.0,0.0,0.0,6.0
127,9750.0,3,9.99,314.56,B,B1,1466.0,10+ years,1,30000.0,1,2013-10-01,0,4,535.0,17,18.44,0.0,690.0,694.0,9.0,0.0,0.0,18563.0,58.2,19.0,1,0,Feb-1991,28331.0,1.0,0.0,5.0,7.0,7.0,5.0,7.0,3.0,9.0,16.0,7.0,9.0,0.0,0.0,0.0,1.0
128,35000.0,3,9.17,1115.77,B,B2,148.0,10+ years,0,166000.0,1,2015-04-01,0,0,62.0,13,8.87,0.0,730.0,734.0,5.0,0.0,0.0,25255.0,73.1,13.0,0,0,Mar-2002,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0
129,21200.0,5,10.64,457.15,B,B2,54.0,,0,55000.0,2,2013-07-01,1,3,290.0,18,4.3,0.0,715.0,719.0,8.0,0.0,0.0,9275.0,16.8,17.0,1,0,Sep-2004,3.0,1.0,0.0,2.0,2.0,2.0,3.0,6.0,3.0,6.0,11.0,2.0,8.0,0.0,0.0,0.0,4.0
130,17000.0,3,13.11,573.7,B,B4,219293.0,2 years,0,64000.0,0,2013-05-01,0,4,134.0,8,16.83,0.0,710.0,714.0,14.0,0.0,0.0,8759.0,58.4,26.0,1,0,Jun-1971,605.0,1.0,0.0,5.0,9.0,9.0,5.0,10.0,5.0,12.0,20.0,10.0,14.0,0.0,0.0,0.0,2.0
131,18000.0,5,19.99,476.79,E,E1,5088.0,10+ years,0,67500.0,1,2014-03-01,1,0,683.0,48,33.24,0.0,670.0,674.0,18.0,0.0,0.0,21595.0,86.0,26.0,0,0,Jan-2004,0.0,1.0,0.0,8.0,11.0,11.0,8.0,11.0,11.0,11.0,15.0,11.0,18.0,0.0,0.0,0.0,4.0
132,21000.0,3,13.49,712.54,C,C2,46044.0,,0,110000.0,2,2017-01-01,1,4,164.0,20,29.26,0.0,710.0,714.0,19.0,0.0,0.0,42273.0,56.8,40.0,0,0,Mar-1983,4.0,1.0,0.0,5.0,11.0,11.0,6.0,10.0,4.0,16.0,31.0,11.0,19.0,0.0,0.0,0.0,1.0
133,5500.0,3,15.04,190.77,C,C4,8569.0,2 years,1,23063.57,2,2018-02-01,0,5,390.0,13,36.34,3.0,690.0,694.0,18.0,0.0,0.0,5116.0,54.4,29.0,0,0,Jul-2003,6.0,1.0,1.0,2.0,4.0,4.0,3.0,7.0,15.0,9.0,14.0,4.0,18.0,0.0,0.0,1.0,2.0
134,10000.0,3,10.15,323.38,B,B2,119441.0,7 years,0,40000.0,2,2014-06-01,0,0,760.0,13,24.64,5.0,660.0,664.0,9.0,1.0,1.0,4748.0,51.6,32.0,0,0,Aug-2000,0.0,1.0,5.0,2.0,3.0,3.0,2.0,9.0,11.0,6.0,19.0,3.0,9.0,0.0,0.0,5.0,0.0
135,13000.0,3,17.56,467.12,D,D1,283634.0,7 years,1,65000.0,2,2013-07-01,0,0,412.0,13,19.03,0.0,670.0,674.0,12.0,0.0,0.0,16073.0,91.8,15.0,0,0,Nov-2002,38.0,1.0,0.0,5.0,6.0,6.0,5.0,8.0,6.0,6.0,9.0,6.0,12.0,0.0,0.0,0.0,4.0
136,4000.0,3,6.97,123.46,A,A3,2393.0,3 years,0,53000.0,0,2016-03-01,0,0,271.0,35,16.98,0.0,755.0,759.0,11.0,0.0,0.0,5792.0,21.1,24.0,0,0,Sep-2002,0.0,1.0,0.0,2.0,2.0,2.0,5.0,6.0,13.0,6.0,7.0,2.0,11.0,0.0,0.0,0.0,2.0
137,29850.0,3,18.25,1082.9,D,D5,221558.0,1 year,1,59700.0,2,2011-11-01,0,0,186.0,9,8.36,0.0,685.0,689.0,10.0,0.0,0.0,22586.0,55.1,38.0,1,0,Jun-1996,38.0,1.0,,,,,,,,,,,,,,,
138,21600.0,3,13.68,734.89,C,C1,246961.0,5 years,1,120000.0,1,2013-09-01,0,4,389.0,8,18.15,0.0,725.0,729.0,4.0,0.0,0.0,0.0,0.0,15.0,0,0,Nov-1991,82.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
139,16000.0,5,13.99,372.21,C,C4,97921.0,4 years,0,115000.0,1,2015-02-01,0,0,196.0,14,22.39,0.0,665.0,669.0,14.0,1.0,0.0,10946.0,71.1,26.0,0,0,Oct-1994,0.0,1.0,1.0,5.0,7.0,7.0,5.0,6.0,14.0,7.0,9.0,7.0,14.0,0.0,0.0,0.0,4.0
140,4000.0,3,14.08,136.87,C,C3,8104.0,10+ years,2,67000.0,2,2017-09-01,0,4,33.0,22,24.84,0.0,700.0,704.0,8.0,0.0,0.0,88199.0,63.2,18.0,0,0,Nov-2006,4.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,5.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,1.0
141,6000.0,3,14.49,206.5,C,C4,353391.0,2 years,1,25000.0,1,2016-09-01,1,0,372.0,30,15.51,5.0,670.0,674.0,11.0,0.0,0.0,5557.0,37.0,18.0,0,0,Feb-2010,0.0,1.0,0.0,3.0,7.0,7.0,3.0,3.0,1.0,10.0,15.0,7.0,10.0,0.0,0.0,0.0,0.0
142,20000.0,3,15.61,699.3,D,D1,197.0,3 years,0,60000.0,1,2015-07-01,0,0,234.0,42,21.82,0.0,705.0,709.0,8.0,0.0,0.0,17128.0,83.6,18.0,0,0,Sep-2003,0.0,1.0,0.0,2.0,4.0,4.0,3.0,3.0,9.0,5.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0
143,17325.0,3,12.49,579.51,B,B5,54.0,,0,39250.0,2,2014-10-01,1,0,230.0,2,30.58,0.0,670.0,674.0,16.0,1.0,1.0,17756.0,57.3,46.0,1,0,Sep-1987,0.0,1.0,1.0,5.0,10.0,10.0,5.0,16.0,11.0,14.0,30.0,10.0,14.0,0.0,0.0,0.0,4.0
144,20825.0,5,21.67,571.27,E,E5,1188.0,10+ years,0,47330.0,1,2015-04-01,1,0,43.0,19,10.24,0.0,690.0,694.0,6.0,1.0,1.0,8110.0,92.2,15.0,0,0,Mar-1997,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,2.0
145,5000.0,3,13.33,169.27,C,C3,56362.0,2 years,0,102000.0,0,2015-06-01,0,0,313.0,43,7.61,0.0,660.0,664.0,8.0,0.0,0.0,2894.0,25.4,23.0,1,0,Apr-2002,0.0,1.0,0.0,3.0,5.0,5.0,5.0,13.0,4.0,7.0,17.0,5.0,8.0,0.0,0.0,0.0,5.0
146,12000.0,5,19.05,311.62,D,D4,292537.0,1 year,0,52000.0,2,2013-06-01,0,0,253.0,21,21.23,0.0,660.0,664.0,10.0,0.0,0.0,16924.0,86.8,28.0,1,0,Mar-2000,28.0,1.0,0.0,5.0,6.0,6.0,5.0,10.0,9.0,7.0,15.0,6.0,10.0,0.0,0.0,0.0,2.0
147,3025.0,3,7.97,94.76,A,A5,122264.0,6 years,1,38000.0,1,2017-07-01,1,1,224.0,3,19.24,1.0,660.0,664.0,8.0,0.0,0.0,1291.0,56.1,32.0,1,0,Oct-2000,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,26.0,4.0,6.0,2.0,8.0,0.0,0.0,1.0,1.0
148,7800.0,3,7.96,244.28,A,A5,12884.0,10+ years,1,94000.0,0,2018-04-01,0,2,36.0,13,8.27,0.0,735.0,739.0,11.0,1.0,1.0,2329.0,6.9,16.0,0,0,Jun-1986,5.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,3.0,10.0,13.0,5.0,11.0,0.0,0.0,0.0,1.0
149,14000.0,5,17.27,349.98,C,C5,295546.0,10+ years,1,42000.0,2,2013-06-01,1,0,116.0,14,17.09,0.0,660.0,664.0,8.0,1.0,1.0,7549.0,77.0,13.0,1,0,Sep-1992,40452.0,1.0,0.0,5.0,6.0,6.0,5.0,8.0,2.0,6.0,11.0,6.0,8.0,0.0,0.0,0.0,1.0
150,4875.0,3,13.33,165.04,C,C3,81476.0,< 1 year,1,15000.0,0,2015-05-01,0,0,290.0,18,9.04,0.0,675.0,679.0,16.0,0.0,0.0,4880.0,92.1,21.0,0,0,Aug-2006,0.0,1.0,0.0,3.0,3.0,3.0,4.0,6.0,15.0,4.0,6.0,3.0,16.0,0.0,0.0,0.0,1.0
151,14000.0,3,10.64,455.96,B,B4,5468.0,7 years,0,75000.0,2,2015-12-01,0,0,418.0,45,23.04,1.0,660.0,664.0,12.0,1.0,1.0,12134.0,65.6,25.0,0,0,Apr-2001,0.0,1.0,3.0,7.0,9.0,9.0,7.0,9.0,8.0,9.0,13.0,9.0,12.0,0.0,0.0,1.0,2.0
152,10000.0,3,12.73,335.65,B,B5,215272.0,10+ years,1,100000.0,0,2018-11-01,0,6,331.0,8,14.75,0.0,740.0,744.0,21.0,1.0,1.0,6533.0,5.8,26.0,0,0,Dec-2010,7.0,1.0,0.0,5.0,7.0,7.0,10.0,11.0,8.0,16.0,17.0,7.0,21.0,0.0,0.0,0.0,3.0
153,10000.0,3,12.49,334.49,B,B5,405.0,10+ years,0,100000.0,2,2014-08-01,0,0,16.0,5,20.7,0.0,680.0,684.0,19.0,0.0,0.0,40175.0,79.6,42.0,0,0,Sep-1993,0.0,1.0,1.0,10.0,14.0,14.0,10.0,16.0,13.0,14.0,24.0,14.0,19.0,0.0,0.0,0.0,8.0
154,12000.0,3,14.59,413.58,D,D1,242740.0,8 years,0,124000.0,0,2010-01-01,0,4,422.0,30,15.36,2.0,670.0,674.0,16.0,0.0,0.0,30232.0,67.3,29.0,1,0,Mar-1989,16562.0,1.0,,,,,,,,,,,,,,,
155,28000.0,5,9.17,583.55,B,B2,78473.0,9 years,2,87500.0,1,2015-05-01,0,4,2.0,2,11.81,0.0,745.0,749.0,10.0,0.0,0.0,24046.0,31.8,30.0,0,0,Aug-2004,4.0,1.0,0.0,3.0,3.0,3.0,7.0,10.0,14.0,7.0,11.0,3.0,10.0,0.0,0.0,0.0,2.0
