id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
800077,12000.0,3,15.61,419.58,D,D1,1553.0,6 years,1,40500.0,0,2014-07-01,0,506.0,29,11.56,0.0,660.0,664.0,7.0,0.0,0.0,12313.0,76.0,21.0,1,0,Sep-1999,0.0,1.0,1.0,3.0,6.0,6.0,3.0,7.0,4.0,7.0,14.0,6.0,7.0,0.0,0.0,0.0,2.0
800078,3000.0,3,11.99,99.63,C,C1,675.0,7 years,1,47000.0,0,2016-03-01,4,599.0,13,21.22,1.0,670.0,674.0,22.0,1.0,1.0,11200.0,17.4,46.0,0,0,Sep-1991,2.0,1.0,1.0,5.0,9.0,9.0,8.0,16.0,4.0,20.0,41.0,9.0,22.0,0.0,0.0,0.0,8.0
800079,7250.0,3,16.99,258.45,D,D3,637.0,10+ years,0,41000.0,1,2014-07-01,0,292.0,17,32.52,3.0,660.0,664.0,10.0,0.0,0.0,4687.0,46.0,15.0,1,0,Aug-2001,0.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,7.0,5.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0
800080,14000.0,5,23.4,397.9,E,E5,92149.0,8 years,1,120000.0,1,2014-02-01,0,17.0,13,13.9,0.0,660.0,664.0,6.0,0.0,0.0,6673.0,105.9,21.0,1,0,Nov-1991,0.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,12.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,2.0
800081,20000.0,3,7.12,618.64,A,A3,54.0,,0,65000.0,2,2014-08-01,0,167.0,8,14.33,0.0,770.0,774.0,15.0,0.0,0.0,19497.0,26.7,24.0,1,0,May-1977,0.0,1.0,0.0,4.0,6.0,6.0,5.0,6.0,5.0,13.0,16.0,6.0,15.0,0.0,0.0,0.0,2.0
800082,6500.0,3,13.99,222.13,C,C3,54.0,,2,21000.0,2,2016-10-01,0,340.0,14,31.37,0.0,670.0,674.0,7.0,0.0,0.0,13136.0,83.7,11.0,0,0,Dec-2011,0.0,1.0,0.0,5.0,6.0,6.0,5.0,8.0,1.0,6.0,10.0,6.0,7.0,0.0,0.0,0.0,1.0
800083,10000.0,5,20.99,270.48,E,E4,171978.0,2 years,1,56000.0,1,2014-12-01,0,656.0,39,20.92,0.0,675.0,679.0,18.0,0.0,0.0,12078.0,40.8,26.0,1,0,Jan-2008,0.0,1.0,0.0,4.0,8.0,8.0,5.0,5.0,15.0,11.0,11.0,8.0,18.0,0.0,0.0,0.0,3.0
800084,19200.0,5,21.49,524.74,D,D5,666.0,10+ years,0,81000.0,0,2016-10-01,0,521.0,24,18.81,0.0,705.0,709.0,13.0,0.0,0.0,11205.0,40.0,26.0,0,0,Jul-2004,0.0,1.0,0.0,6.0,6.0,6.0,7.0,14.0,5.0,10.0,18.0,6.0,13.0,0.0,0.0,0.0,1.0
800085,16000.0,5,18.25,408.48,D,D3,161.0,10+ years,2,100000.0,0,2016-03-01,0,156.0,18,25.62,0.0,685.0,689.0,15.0,0.0,0.0,18801.0,48.6,30.0,0,0,Dec-1984,0.0,1.0,2.0,1.0,3.0,3.0,3.0,6.0,4.0,11.0,24.0,3.0,15.0,0.0,0.0,0.0,2.0
800086,17000.0,3,11.53,560.84,B,B5,1917.0,10+ years,0,55000.0,1,2015-08-01,0,14.0,11,11.78,0.0,670.0,674.0,5.0,0.0,0.0,8393.0,90.2,13.0,0,0,Apr-2004,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0
800087,12000.0,3,8.18,377.04,B,B1,74827.0,4 years,1,90000.0,0,2015-04-01,4,286.0,16,10.65,0.0,665.0,669.0,9.0,0.0,0.0,10088.0,79.4,25.0,0,0,Oct-1999,4.0,1.0,2.0,3.0,5.0,5.0,3.0,7.0,6.0,7.0,16.0,5.0,9.0,0.0,0.0,0.0,2.0
800088,8000.0,3,7.89,250.29,A,A5,5566.0,5 years,1,30000.0,1,2016-06-01,0,273.0,8,25.12,0.0,705.0,709.0,14.0,0.0,0.0,3333.0,16.3,16.0,0,0,Sep-2011,0.0,1.0,0.0,5.0,7.0,7.0,5.0,5.0,2.0,12.0,14.0,7.0,14.0,0.0,0.0,0.0,3.0
800089,2100.0,3,12.12,69.88,B,B3,54.0,,0,48000.0,0,2012-07-01,5,174.0,7,20.93,0.0,675.0,679.0,9.0,0.0,0.0,11622.0,66.0,14.0,1,0,Dec-1994,24762.0,1.0,,,,,3.0,,,,,,9.0,,,,
800090,19650.0,5,15.1,468.51,C,C2,49785.0,< 1 year,0,90000.0,2,2013-10-01,0,441.0,9,20.87,0.0,710.0,714.0,14.0,0.0,0.0,19233.0,68.9,47.0,1,0,Nov-1976,193.0,1.0,0.0,2.0,6.0,6.0,2.0,6.0,20.0,8.0,21.0,6.0,14.0,0.0,0.0,0.0,2.0
800091,19800.0,5,14.99,470.94,C,C5,19.0,10+ years,2,45000.0,1,2014-08-01,4,535.0,17,15.52,0.0,660.0,664.0,9.0,0.0,0.0,13828.0,58.6,22.0,0,0,Jun-1998,4.0,1.0,5.0,4.0,8.0,8.0,4.0,10.0,6.0,8.0,14.0,8.0,9.0,0.0,0.0,0.0,3.0
800092,25000.0,3,6.03,760.89,A,A1,368.0,9 years,0,140000.0,1,2015-01-01,0,5.0,4,6.29,0.0,725.0,729.0,19.0,0.0,0.0,21348.0,31.3,33.0,0,0,Oct-1984,0.0,1.0,0.0,6.0,12.0,12.0,7.0,13.0,1.0,17.0,30.0,12.0,19.0,0.0,0.0,0.0,3.0
800093,12000.0,3,8.67,379.76,B,B1,754.0,1 year,0,97000.0,0,2015-01-01,4,471.0,42,12.04,0.0,710.0,714.0,12.0,0.0,0.0,21307.0,64.6,25.0,1,0,Aug-1996,4.0,1.0,0.0,4.0,8.0,8.0,4.0,6.0,8.0,9.0,14.0,8.0,12.0,0.0,0.0,0.0,1.0
800094,14000.0,3,12.12,465.81,B,B3,266890.0,10+ years,1,85000.0,0,2012-08-01,0,433.0,14,22.1,0.0,695.0,699.0,13.0,0.0,0.0,17933.0,45.1,46.0,1,0,Oct-1992,0.0,1.0,,,,,4.0,,,,,,13.0,,,,
800095,21000.0,3,10.99,687.42,B,B4,490.0,3 years,0,100000.0,1,2015-07-01,4,57.0,9,14.29,0.0,675.0,679.0,8.0,0.0,0.0,43756.0,62.9,15.0,1,0,Jan-1994,4.0,1.0,0.0,4.0,5.0,5.0,4.0,7.0,1.0,7.0,12.0,5.0,7.0,0.0,0.0,0.0,1.0
800096,13000.0,3,8.67,411.41,B,B1,38.0,10+ years,1,66850.0,2,2015-01-01,0,36.0,13,19.17,0.0,690.0,694.0,10.0,0.0,0.0,17708.0,69.7,48.0,1,0,Sep-1995,0.0,1.0,0.0,5.0,7.0,7.0,5.0,8.0,25.0,8.0,21.0,7.0,10.0,0.0,0.0,0.0,0.0
800097,20000.0,3,13.49,678.61,C,C2,358789.0,3 years,1,54000.0,2,2016-08-01,0,472.0,3,22.0,0.0,690.0,694.0,13.0,0.0,0.0,2275.0,14.8,17.0,0,0,Mar-2006,0.0,1.0,0.0,4.0,6.0,6.0,5.0,5.0,5.0,10.0,11.0,6.0,13.0,0.0,0.0,0.0,5.0
800098,10000.0,5,12.62,225.6,C,C1,139376.0,10+ years,0,65000.0,0,2017-06-01,3,545.0,19,8.18,0.0,710.0,714.0,6.0,0.0,0.0,3226.0,6.6,11.0,0,0,Aug-2006,3.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,2.0
800099,12500.0,5,15.61,301.4,D,D1,29.0,4 years,0,66000.0,0,2014-06-01,0,149.0,22,25.6,0.0,715.0,719.0,12.0,0.0,0.0,26167.0,81.8,25.0,0,0,Jun-1989,0.0,1.0,0.0,3.0,7.0,7.0,3.0,3.0,8.0,9.0,13.0,7.0,12.0,0.0,0.0,0.0,1.0
800100,6000.0,3,13.65,204.05,C,C1,11372.0,10+ years,1,75000.0,1,2014-03-01,0,111.0,8,18.82,0.0,675.0,679.0,8.0,2.0,0.0,3631.0,56.7,14.0,1,0,Feb-1986,0.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,5.0,8.0,0.0,0.0,0.0,1.0
800101,8000.0,3,10.99,261.88,B,B4,129238.0,8 years,0,49000.0,2,2016-07-01,0,79.0,2,25.67,0.0,675.0,679.0,17.0,0.0,0.0,8668.0,55.9,25.0,1,0,Nov-2003,0.0,1.0,0.0,4.0,6.0,6.0,4.0,9.0,11.0,8.0,13.0,6.0,17.0,0.0,0.0,0.0,2.0
800102,9600.0,3,10.42,311.67,B,B3,4571.0,10+ years,0,65000.0,0,2017-07-01,0,481.0,0,17.18,0.0,775.0,779.0,11.0,0.0,0.0,9272.0,15.7,29.0,1,0,May-1999,0.0,1.0,0.0,6.0,7.0,7.0,8.0,20.0,5.0,9.0,23.0,7.0,11.0,0.0,0.0,0.0,6.0
800103,12800.0,3,8.18,402.17,B,B1,3047.0,3 years,1,44980.0,1,2015-09-01,0,60.0,30,30.42,9.0,665.0,669.0,13.0,0.0,0.0,16455.0,36.6,38.0,1,0,Sep-1996,0.0,1.0,8.0,5.0,8.0,8.0,5.0,7.0,18.0,8.0,20.0,8.0,13.0,0.0,0.0,8.0,1.0
800104,4000.0,3,12.49,133.8,B,B4,2364.0,10+ years,0,78000.0,0,2014-03-01,2,261.0,8,1.77,0.0,715.0,719.0,6.0,0.0,0.0,2931.0,23.3,13.0,0,0,Jun-2001,5.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,9.0,3.0,6.0,0.0,0.0,0.0,1.0
800105,35000.0,5,12.59,789.04,C,C2,1419.0,10+ years,1,190000.0,2,2015-12-01,0,108.0,21,34.0,0.0,680.0,684.0,16.0,0.0,0.0,99338.0,72.9,28.0,0,0,Feb-2001,0.0,1.0,0.0,8.0,9.0,9.0,12.0,16.0,3.0,13.0,22.0,9.0,16.0,0.0,0.0,0.0,1.0
800106,5000.0,3,7.89,156.43,A,A5,73846.0,4 years,1,53000.0,1,2015-06-01,8,303.0,9,20.47,0.0,720.0,724.0,14.0,0.0,0.0,13150.0,80.2,16.0,0,0,Nov-2001,9.0,1.0,0.0,6.0,10.0,10.0,6.0,6.0,3.0,11.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0
800107,20000.0,5,12.99,454.96,C,C2,162645.0,< 1 year,0,180000.0,0,2016-02-01,4,63.0,14,14.85,2.0,685.0,689.0,15.0,1.0,0.0,27127.0,82.0,26.0,0,0,Mar-1988,4.0,1.0,0.0,4.0,4.0,4.0,5.0,7.0,8.0,6.0,13.0,4.0,15.0,0.0,0.0,0.0,0.0
800108,22400.0,3,12.99,754.64,B,B5,5430.0,8 years,1,135000.0,1,2014-03-01,0,258.0,8,14.62,0.0,670.0,674.0,14.0,0.0,0.0,23770.0,68.9,32.0,0,0,Feb-1995,0.0,1.0,0.0,4.0,10.0,10.0,5.0,7.0,8.0,12.0,20.0,10.0,14.0,0.0,0.0,0.0,1.0
800109,28000.0,5,15.61,675.12,C,C3,515.0,8 years,0,91850.0,2,2013-10-01,0,681.0,10,28.66,0.0,690.0,694.0,24.0,0.0,0.0,27175.0,57.2,63.0,1,0,Oct-1996,3537.0,1.0,0.0,6.0,9.0,9.0,6.0,14.0,39.0,10.0,22.0,9.0,24.0,0.0,0.0,0.0,4.0
800110,15000.0,5,15.31,359.3,C,C4,17890.0,8 years,0,82000.0,1,2014-03-01,0,171.0,8,24.06,4.0,680.0,684.0,12.0,0.0,0.0,6126.0,71.2,29.0,1,0,Jul-1994,0.0,1.0,1.0,4.0,5.0,5.0,5.0,9.0,12.0,6.0,14.0,5.0,12.0,0.0,0.0,1.0,2.0
800111,5000.0,3,16.02,175.84,C,C5,1048.0,2 years,1,28836.0,1,2017-08-01,0,276.0,20,32.67,0.0,665.0,669.0,9.0,0.0,0.0,3353.0,67.1,10.0,0,0,Apr-2011,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,9.0,0.0,0.0,0.0,2.0
800112,7700.0,3,13.11,259.86,B,B4,307128.0,2 years,0,51500.0,0,2013-04-01,0,237.0,32,3.05,0.0,675.0,679.0,11.0,0.0,0.0,5781.0,40.1,18.0,0,0,May-2004,23582.0,1.0,0.0,3.0,4.0,4.0,6.0,8.0,4.0,10.0,13.0,4.0,11.0,0.0,0.0,0.0,3.0
800113,1000.0,3,9.44,32.01,B,B1,80532.0,10+ years,0,75486.0,0,2017-08-01,5,0.0,0,18.81,0.0,740.0,744.0,15.0,0.0,0.0,28595.0,34.7,26.0,0,0,Nov-1999,6.0,1.0,0.0,4.0,5.0,5.0,8.0,13.0,6.0,11.0,17.0,5.0,15.0,0.0,0.0,0.0,2.0
800114,9000.0,3,7.9,281.62,A,A4,4955.0,1 year,1,44702.0,1,2014-02-01,4,277.0,8,27.31,2.0,715.0,719.0,28.0,0.0,0.0,4770.0,10.1,35.0,1,0,May-1996,4.0,1.0,0.0,2.0,4.0,4.0,9.0,9.0,16.0,16.0,18.0,4.0,28.0,0.0,0.0,0.0,2.0
800115,20000.0,3,8.24,628.95,B,B1,73556.0,10+ years,0,115000.0,2,2016-11-01,0,120.0,21,21.49,0.0,660.0,664.0,30.0,0.0,0.0,19454.0,38.7,54.0,0,0,Aug-2002,0.0,1.0,1.0,5.0,7.0,7.0,7.0,13.0,22.0,17.0,29.0,7.0,30.0,0.0,0.0,0.0,8.0
800116,15000.0,5,13.67,346.47,C,C3,162189.0,10+ years,1,49500.0,1,2016-02-01,0,177.0,26,17.96,0.0,735.0,739.0,16.0,0.0,0.0,6112.0,11.2,30.0,0,0,May-1992,0.0,1.0,0.0,8.0,8.0,8.0,13.0,24.0,3.0,14.0,27.0,8.0,16.0,0.0,0.0,0.0,3.0
800117,29100.0,5,20.49,778.93,E,E1,296188.0,10+ years,2,65000.0,2,2013-06-01,0,191.0,5,30.92,1.0,675.0,679.0,15.0,0.0,0.0,37477.0,60.9,26.0,1,0,Jan-1980,259.0,1.0,0.0,2.0,9.0,9.0,5.0,7.0,6.0,14.0,17.0,9.0,15.0,0.0,0.0,0.0,1.0
800118,20000.0,3,13.35,677.26,C,C2,198384.0,4 years,0,56000.0,1,2014-06-01,0,241.0,7,27.04,4.0,660.0,664.0,10.0,0.0,0.0,13037.0,83.6,25.0,0,0,Oct-1989,0.0,1.0,0.0,2.0,4.0,4.0,3.0,8.0,8.0,6.0,14.0,4.0,10.0,0.0,0.0,1.0,1.0
800119,35000.0,3,7.24,1084.55,A,A3,9547.0,10+ years,1,290000.0,1,2017-01-01,4,606.0,4,15.62,0.0,760.0,764.0,10.0,0.0,0.0,16290.0,27.9,25.0,0,0,Jul-1999,4.0,1.0,0.0,4.0,5.0,5.0,5.0,9.0,14.0,6.0,10.0,5.0,10.0,0.0,0.0,0.0,3.0
800120,5000.0,3,11.44,164.74,B,B4,251448.0,10+ years,1,65000.0,1,2017-02-01,0,195.0,38,12.76,1.0,680.0,684.0,6.0,0.0,0.0,2054.0,24.7,7.0,0,0,Aug-1987,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,6.0,0.0,0.0,1.0,1.0
800121,12000.0,3,11.53,395.89,B,B5,303.0,< 1 year,1,75000.0,1,2015-10-01,0,459.0,8,9.07,0.0,690.0,694.0,18.0,0.0,0.0,9819.0,61.4,28.0,0,0,Jun-2003,0.0,1.0,0.0,2.0,2.0,2.0,2.0,6.0,17.0,4.0,11.0,2.0,18.0,0.0,0.0,0.0,0.0
800122,8000.0,3,13.59,271.84,C,C2,675.0,1 year,1,70000.0,1,2017-08-01,4,111.0,8,17.62,0.0,670.0,674.0,10.0,1.0,1.0,10549.0,31.1,14.0,1,0,Apr-2005,4.0,1.0,0.0,4.0,5.0,5.0,4.0,6.0,2.0,8.0,11.0,5.0,10.0,0.0,0.0,0.0,3.0
800123,12000.0,3,17.57,431.25,D,D4,72.0,2 years,1,56000.0,0,2014-06-01,0,625.0,13,23.94,0.0,700.0,704.0,12.0,0.0,0.0,9713.0,75.9,14.0,0,0,Oct-2004,0.0,1.0,0.0,3.0,5.0,5.0,3.0,3.0,8.0,5.0,6.0,5.0,12.0,0.0,0.0,0.0,2.0
800124,4000.0,3,13.99,136.7,C,C3,97.0,5 years,1,80000.0,1,2016-08-01,0,141.0,13,25.41,0.0,700.0,704.0,20.0,0.0,0.0,6445.0,24.0,27.0,1,0,Oct-2005,0.0,1.0,0.0,5.0,6.0,6.0,6.0,12.0,12.0,9.0,15.0,6.0,20.0,0.0,0.0,0.0,4.0
800125,18000.0,5,12.59,405.79,C,C2,955.0,10+ years,0,63000.0,0,2015-12-01,4,636.0,27,31.64,1.0,715.0,719.0,14.0,0.0,0.0,43290.0,63.8,53.0,0,0,Apr-1999,4.0,1.0,0.0,1.0,8.0,8.0,2.0,4.0,30.0,10.0,18.0,8.0,14.0,0.0,0.0,0.0,2.0
800126,18000.0,3,15.05,624.42,C,C4,15426.0,10+ years,0,100000.0,0,2017-10-01,4,89.0,3,31.3,2.0,660.0,664.0,16.0,0.0,0.0,11112.0,44.3,40.0,0,0,Mar-1996,4.0,1.0,1.0,3.0,6.0,6.0,3.0,6.0,13.0,9.0,23.0,6.0,16.0,0.0,0.0,0.0,1.0
800127,4000.0,3,14.99,138.65,C,C5,1473.0,6 years,0,44000.0,0,2014-12-01,0,189.0,9,30.22,0.0,700.0,704.0,11.0,0.0,0.0,25830.0,80.2,19.0,0,0,Oct-1998,0.0,1.0,0.0,4.0,7.0,7.0,4.0,6.0,3.0,9.0,15.0,7.0,11.0,0.0,0.0,0.0,2.0
800128,15000.0,3,12.74,503.54,C,C1,1682.0,7 years,0,75000.0,1,2017-04-01,0,119.0,0,19.07,0.0,680.0,684.0,14.0,0.0,0.0,12174.0,58.0,29.0,0,0,Apr-2005,0.0,1.0,7.0,3.0,4.0,4.0,4.0,5.0,16.0,6.0,12.0,4.0,14.0,0.0,0.0,0.0,2.0
800129,6000.0,3,10.99,196.41,B,B4,4088.0,< 1 year,1,96500.0,0,2015-10-01,4,136.0,8,8.41,0.0,675.0,679.0,12.0,0.0,0.0,9015.0,39.0,29.0,0,0,Dec-2003,4.0,1.0,0.0,8.0,11.0,11.0,15.0,17.0,4.0,11.0,23.0,9.0,12.0,,0.0,0.0,5.0
800130,7200.0,3,16.29,254.17,D,D1,11435.0,3 years,0,50000.0,1,2016-03-01,0,342.0,21,13.53,0.0,665.0,669.0,15.0,2.0,1.0,14151.0,56.8,33.0,0,0,Mar-2004,0.0,1.0,0.0,6.0,10.0,10.0,8.0,12.0,13.0,13.0,20.0,10.0,15.0,0.0,0.0,0.0,6.0
800131,10000.0,3,18.55,364.29,D,D4,349030.0,9 years,2,40000.0,0,2012-03-01,0,505.0,10,15.72,0.0,665.0,669.0,5.0,0.0,0.0,8223.0,91.4,19.0,1,0,Nov-1996,38.0,1.0,,,,,,,,,,,,,,,
800132,20000.0,3,12.29,667.06,C,C1,422.0,8 years,2,130000.0,1,2015-02-01,0,402.0,0,8.84,0.0,695.0,699.0,11.0,0.0,0.0,20045.0,60.4,21.0,1,0,Aug-1994,0.0,1.0,1.0,1.0,6.0,6.0,1.0,6.0,3.0,7.0,13.0,6.0,11.0,0.0,0.0,0.0,4.0
800133,4500.0,3,7.12,139.2,A,A3,1934.0,2 years,0,57000.0,0,2014-07-01,4,406.0,8,1.41,0.0,750.0,754.0,6.0,0.0,0.0,2398.0,13.0,16.0,0,0,Dec-2002,4.0,1.0,0.0,2.0,4.0,4.0,3.0,9.0,1.0,5.0,14.0,4.0,6.0,0.0,0.0,0.0,3.0
800134,14000.0,5,20.39,373.96,D,D4,20540.0,6 years,0,34000.0,1,2018-04-01,0,43.0,19,33.36,1.0,670.0,674.0,10.0,0.0,0.0,11224.0,80.2,27.0,0,1,Oct-2005,0.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,13.0,5.0,12.0,4.0,10.0,0.0,0.0,1.0,1.0
800135,35000.0,3,7.39,1086.96,A,A4,14029.0,10+ years,0,150000.0,1,2016-06-01,0,764.0,47,23.08,0.0,710.0,714.0,20.0,0.0,0.0,44667.0,48.0,37.0,1,0,Nov-1996,0.0,1.0,0.0,7.0,8.0,8.0,7.0,13.0,15.0,12.0,19.0,8.0,20.0,0.0,0.0,0.0,2.0
800136,25000.0,3,5.32,752.87,A,A1,6013.0,10+ years,0,80000.0,1,2016-04-01,0,473.0,8,23.24,2.0,745.0,749.0,20.0,0.0,0.0,20902.0,20.8,37.0,0,1,Sep-1997,0.0,1.0,0.0,5.0,6.0,6.0,8.0,10.0,9.0,16.0,24.0,6.0,20.0,0.0,0.0,0.0,4.0
800137,20000.0,5,14.09,466.3,B,B5,334790.0,10+ years,0,50000.0,2,2012-10-01,0,420.0,4,26.54,0.0,730.0,734.0,7.0,0.0,0.0,8390.0,79.9,17.0,1,0,Jun-2002,283.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,9.0,4.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0
800138,4000.0,3,24.08,157.1,F,F2,273078.0,< 1 year,1,26400.0,1,2013-09-01,10,156.0,18,13.09,0.0,685.0,689.0,4.0,0.0,0.0,10809.0,79.5,7.0,0,0,Jan-2000,955.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,1.0
800139,12000.0,5,10.49,257.87,B,B3,3092.0,10+ years,0,25000.0,1,2016-07-01,4,677.0,13,10.08,0.0,700.0,704.0,8.0,1.0,1.0,8305.0,66.4,13.0,1,0,Apr-2003,4.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,8.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0
800140,5000.0,3,9.75,160.75,B,B3,129674.0,6 years,0,54000.0,1,2016-05-01,2,35.0,14,29.06,0.0,710.0,714.0,19.0,0.0,0.0,14508.0,32.5,30.0,0,0,Dec-2002,5.0,1.0,0.0,4.0,6.0,6.0,5.0,9.0,8.0,15.0,21.0,6.0,19.0,0.0,0.0,0.0,5.0
800141,8000.0,3,14.65,275.96,C,C5,58.0,8 years,2,59000.0,0,2015-03-01,0,74.0,30,16.13,0.0,670.0,674.0,13.0,0.0,0.0,9351.0,54.4,19.0,1,0,Oct-2003,0.0,1.0,0.0,4.0,7.0,7.0,5.0,6.0,5.0,11.0,14.0,7.0,13.0,0.0,0.0,0.0,5.0
800142,30000.0,5,17.09,747.03,D,D1,1.0,2 years,0,105000.0,1,2017-10-01,2,463.0,8,20.42,0.0,710.0,714.0,12.0,0.0,0.0,14834.0,30.1,31.0,0,0,Sep-2002,5.0,1.0,0.0,6.0,7.0,7.0,6.0,7.0,21.0,8.0,10.0,7.0,12.0,0.0,0.0,0.0,2.0
800143,6000.0,3,12.49,200.7,B,B5,3162.0,10+ years,0,60000.0,1,2014-10-01,2,240.0,21,10.14,0.0,660.0,664.0,7.0,2.0,2.0,1625.0,34.6,50.0,1,0,Jun-1999,5.0,1.0,3.0,1.0,2.0,2.0,1.0,25.0,3.0,6.0,44.0,2.0,7.0,0.0,0.0,0.0,3.0
800144,1000.0,3,25.81,40.19,E,E4,139320.0,2 years,1,27040.0,2,2018-05-01,5,768.0,2,14.29,0.0,670.0,674.0,2.0,1.0,1.0,0.0,0.0,4.0,1,0,Sep-2003,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
800145,10000.0,3,13.33,338.54,C,C3,143.0,10+ years,0,60000.0,1,2015-04-01,0,425.0,44,20.48,2.0,665.0,669.0,13.0,0.0,0.0,3868.0,74.0,20.0,1,0,Jul-1994,0.0,1.0,6.0,2.0,4.0,4.0,2.0,5.0,10.0,4.0,9.0,4.0,13.0,,0.0,1.0,3.0
800146,12000.0,3,9.17,382.55,B,B2,52988.0,< 1 year,1,130000.0,1,2015-08-01,4,132.0,12,11.06,0.0,665.0,669.0,13.0,0.0,0.0,30031.0,62.4,28.0,1,0,Oct-2004,4.0,1.0,0.0,10.0,10.0,10.0,12.0,22.0,2.0,12.0,26.0,10.0,13.0,0.0,0.0,0.0,0.0
800147,32000.0,5,13.35,733.85,C,C2,196745.0,10+ years,0,150000.0,2,2014-06-01,0,479.0,8,13.04,0.0,750.0,754.0,15.0,0.0,0.0,31934.0,62.6,32.0,0,0,Jun-1984,0.0,1.0,0.0,4.0,7.0,7.0,5.0,11.0,5.0,10.0,23.0,8.0,15.0,0.0,0.0,0.0,1.0
800148,16000.0,3,8.39,504.27,A,A5,723.0,4 years,1,110000.0,0,2014-07-01,0,240.0,21,8.24,0.0,690.0,694.0,11.0,0.0,0.0,19723.0,87.3,29.0,1,0,Jun-2002,0.0,1.0,0.0,7.0,8.0,8.0,7.0,11.0,14.0,9.0,15.0,8.0,11.0,0.0,0.0,0.0,0.0
800149,14400.0,3,12.74,483.4,C,C1,877.0,2 years,1,56352.0,2,2017-01-01,0,240.0,21,22.06,0.0,665.0,669.0,19.0,0.0,0.0,15971.0,86.8,23.0,0,0,May-2007,0.0,1.0,0.0,3.0,10.0,10.0,3.0,4.0,9.0,11.0,14.0,10.0,19.0,0.0,0.0,0.0,4.0
800150,23000.0,5,14.09,536.25,B,B5,220082.0,7 years,2,310000.0,2,2012-10-01,0,91.0,7,15.07,0.0,725.0,729.0,10.0,0.0,0.0,23325.0,83.9,25.0,0,0,Apr-1992,52837.0,1.0,0.0,4.0,4.0,4.0,5.0,10.0,8.0,5.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0
800151,14000.0,3,7.07,432.73,A,A2,43186.0,10+ years,0,82000.0,0,2017-09-01,0,480.0,8,19.14,0.0,745.0,749.0,13.0,1.0,1.0,6397.0,30.6,20.0,0,0,Apr-2007,0.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,8.0,5.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0
800152,15000.0,3,10.37,486.62,B,B3,231433.0,2 years,1,52500.0,0,2011-04-01,0,271.0,35,16.87,0.0,700.0,704.0,10.0,0.0,0.0,18746.0,62.3,27.0,1,0,Sep-2002,38.0,1.0,,,,,,,,,,,,,,,
800153,10000.0,3,8.24,314.48,B,B1,32.0,7 years,0,55000.0,0,2017-04-01,4,182.0,8,6.01,0.0,675.0,679.0,20.0,1.0,1.0,6066.0,18.7,42.0,1,0,Aug-2005,4.0,1.0,3.0,3.0,9.0,9.0,6.0,11.0,6.0,19.0,33.0,9.0,20.0,0.0,0.0,0.0,3.0
800154,17000.0,5,14.49,399.9,C,C4,15254.0,1 year,1,85000.0,1,2016-08-01,0,225.0,18,22.29,0.0,685.0,689.0,18.0,0.0,0.0,27073.0,36.3,43.0,0,0,Sep-2004,2.0,1.0,0.0,7.0,9.0,9.0,12.0,26.0,11.0,15.0,31.0,9.0,18.0,0.0,0.0,0.0,2.0
800155,28000.0,3,7.89,876.0,A,A5,90.0,10+ years,0,110000.0,1,2015-08-01,4,209.0,21,8.31,0.0,680.0,684.0,10.0,0.0,0.0,22454.0,72.4,23.0,0,0,Sep-2000,4.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,4.0,8.0,16.0,5.0,10.0,0.0,0.0,0.0,2.0
